"";"chr";"name_600k";"pos_bp_600k";"pos_cM_600k";"name_50k";"pos_bp_50k";"pos_cM_estimated"
"10003";7;"AX-90552296";134543788;76,4414928934296;"PZE-107074755";130525518;74,7351152640634
"10004";7;"AX-91357205";134661229;76,5089386551106;"PZE-107074787";130650165;74,8025610257444
"10005";7;"AX-90569644";134725898;76,5461063176743;"SYN3516";130704819;74,8397286883081
"10006";7;"AX-90552301";134780864;76,5777131635832;"PZE-107074954";130784233;74,871335534217
"10007";7;"AX-90552300";134781139;76,5778713320711;"PZE-107074952";130783958;74,8714937027049
"10008";7;"AX-91357208";134893643;76,6426092654899;"PZE-107074982";130871292;74,9362316361237
"10009";7;"AX-90563420";134958158;76,6797601637104;"SYN17332";130940717;74,9733825343442
"10010";7;"AX-90552306";135068402;76,7432895175613;"PZE-107075734";131038051;75,036911888195
"10011";7;"AX-91357214";135141718;76,7855702158617;"PZE-107075817";131110710;75,0791925864954
"10012";7;"AX-91357215";135142736;76,7861574638772;"PZE-107075855";131111728;75,079779834511
"10013";7;"AX-91357217";135221445;76,8315764410455;"PZE-107076020";131191105;75,1251988116793
"10014";7;"AX-91368970";135226030;76,8342230957535;"SYN19052";131195688;75,1278454663873
"10015";7;"AX-91357220";135265952;76,8572718472417;"PZE-107076130";131235160;75,1508942178755
"10016";7;"AX-90552315";135399686;76,9345356918354;"PZE-107076218";131394745;75,2281580624691
"10017";7;"AX-90552316";135469281;76,9747758998253;"PZE-107076252";131436957;75,2683982704591
"10018";7;"AX-91357225";135724119;77,1223101655676;"PZE-107076511";131669599;75,4159325362014
"10019";7;"AX-91331458";135846457;77,1932378718923;"PUT-163a-60356682-2806";131787182;75,4868602425261
"10020";7;"AX-91372807";136123834;77,3542927015754;"SYN29954";132072680;75,6479150722092
"10021";7;"AX-90552325";136126139;77,3556324455708;"PZE-107076807";132074985;75,6492548162046
"10022";7;"AX-91372809";136246166;77,4254272271611;"SYN29958";132164741;75,7190495977948
"10023";7;"AX-90552329";136247970;77,4264767019072;"PZE-107076896";132166545;75,720099072541
"10024";7;"AX-90565450";136610957;77,6379181951523;"SYN23059";132517767;75,9315405657861
"10025";7;"AX-90552332";136685517;77,6814163002184;"PZE-107077474";132591806;75,9750386708522
"10026";7;"AX-90552333";136721548;77,7024446921769;"PZE-107077547";132627841;75,9960670628107
"10027";7;"AX-90569619";136726494;77,7053316793405;"SYN35079";132632787;75,9989540499742
"10028";7;"AX-90552334";136825054;77,7628815992258;"PZE-107077770";132731569;76,0565039698596
"10029";7;"AX-91375669";136903621;77,8087849871183;"SYN38313";132810132;76,1024073577521
"10030";7;"AX-90552337";137153687;77,955048169865;"PZE-107078024";133050886;76,2486705404988
"10031";7;"AX-90552339";137158085;77,957622708001;"PZE-107078061";133055284;76,2512450786348
"10032";7;"AX-91357248";137480045;78,1462925449923;"PZE-107078400";133367456;76,439914915626
"10033";7;"AX-90568686";137486830;78,1502727379702;"SYN32297";133374241;76,443895108604
"10034";7;"AX-91373613";137491874;78,1532317414161;"SYN32291";133378778;76,4468541120499
"10035";7;"AX-90570707";137625560;78,2316910098446;"SYN38224";133530294;76,5253133804784
"10036";7;"AX-90552344";137670828;78,2582731692359;"PZE-107078697";133564691;76,5518955398697
"10037";7;"AX-90552347";137987338;78,4443375811807;"PZE-107078801";133866377;76,7379599518145
"10038";7;"AX-90527066";138061285;78,4878588894029;"PUT-163a-78108989-4283";133943986;76,7814812600367
"10039";7;"AX-90572627";138061348;78,4878959759341;"SYN8218";133944049;76,7815183465679
"10040";7;"AX-91370160";138206803;78,5735579372609;"SYN22396";134082587;76,8671803078947
"10041";7;"AX-90565235";138210969;78,5760124556017;"SYN22397";134086753;76,8696348262355
"10042";7;"AX-91370166";138220815;78,5818137419684;"SYN22404";134096600;76,8754361126022
"10043";7;"AX-91370163";138225535;78,5845948931866;"SYN22400";134101320;76,8782172638204
"10044";7;"AX-91331821";138263125;78,6067466146737;"PUT-163a-76293504-3970";134138810;76,9003689853075
"10045";7;"AX-90552352";138350412;78,6582029641458;"PZE-107079722";134226087;76,9518253347796
"10046";7;"AX-90552353";138408624;78,6925334718626;"PZE-107079812";134284308;76,9861558424964
"10047";7;"AX-90552359";138940786;79,0068838804578;"PZE-107079979";134846689;77,3005062510915
"10048";7;"AX-90562308";138942453;79,0078699873565;"SYN13957";134848356;77,3014923579903
"10049";7;"AX-91374784";139075318;79,0864930793116;"SYN35788";134971250;77,3801154499453
"10050";7;"AX-91367646";139623485;79,4114256189597;"SYN15263";135468694;77,7050479895935
"10051";7;"AX-91357293";142079297;80,8764871612412;"PZE-107081028";135894307;79,170109531875
"10052";7;"AX-90552385";142081783;80,8779767120323;"PZE-107080996";135891821;79,1715990826661
"10053";7;"AX-90552383";142142773;80,9145238713142;"PZE-107080897";135832539;79,208146241948
"10054";7;"AX-90552373";142437633;81,0913038802354;"PZE-107080640";135574351;79,3849262508691
"10055";7;"AX-90552371";142438465;81,0918029025753;"PZE-107080622";135573519;79,3854252732091
"10056";7;"AX-90552368";142455694;81,1021368775371;"PZE-107080418";135556291;79,3957592481708
"10057";7;"AX-90552367";142484489;81,119409230442;"PZE-107080376";135508186;79,4130316010758
"10058";7;"AX-91357272";142489433;81,1223749675504;"PZE-107080365";135513130;79,4159973381842
"10059";7;NA;NA;NA;"PZE-107080887";135827559;79,2111273139549
"10060";7;"AX-90552407";141014336;80,2394848976021;"PZE-107081830";136947539;78,5331072682358
"10061";7;"AX-91357308";141171984;80,333634506265;"PZE-107081773";136856356;78,6272568768988
"10062";7;"AX-90552399";141603262;80,5914690356704;"PZE-107081570";136391117;78,8850914063042
"10063";7;"AX-91357303";141619892;80,6014186723804;"PZE-107081543";136373768;78,8950410430142
"10064";7;"AX-91357301";141663305;80,6273949954638;"PZE-107081437";136331676;78,9210173660976
"10065";7;"AX-91357298";141728118;80,6661829297755;"PZE-107081317";136261616;78,9598053004093
"10066";7;"AX-90552394";141733529;80,669421560187;"PZE-107081355";136256199;78,9630439308208
"10067";7;"AX-90573346";141821119;80,7218543502574;"SYNGENTA1348";136179294;79,0154767208912
"10068";7;"AX-90552389";141951431;80,7998879622449;"PZE-107081140";136025724;79,0935103328787
"10069";7;"AX-90552388";141954526;80,801741696995;"PZE-107081116";136022629;79,0953640676288
"10070";7;"AX-90552425";140476974;79,9189895747472;"PZE-107082807";137544144;78,212611945381
"10071";7;"AX-90552422";140492111;79,9280082749103;"PZE-107082759";137530305;78,221630645544
"10072";7;"AX-90552419";140499439;79,9323745347026;"PZE-107082734";137522977;78,2259969053363
"10073";7;"AX-90552418";140503030;79,9345142165929;"PZE-107082666";137519398;78,2281365872267
"10074";7;"AX-91357320";140559843;79,9683701619944;"PZE-107082389";137462790;78,2619925326282
"10075";7;"AX-90552413";140566678;79,9724437941099;"PZE-107082358";137455954;78,2660661647436
"10076";7;"AX-90569307";140683013;80,0417961218116;"SYN3425";137339567;78,3354184924454
"10077";7;"AX-90564218";140954847;80,2039714968017;"SYN19509";137095273;78,4975938674355
"10078";7;"AX-90569136";139910804;79,5820774696556;"SYN3373";138098457;77,8756998402894
"10079";7;"AX-91373459";143116206;81,4986571629395;"SYN3182";138377287;79,7922795335733
"10080";7;"AX-91357349";143203003;81,5508098506166;"PZE-107083628";138462908;79,8444322212503
"10081";7;"AX-90552444";143464173;81,7077948010201;"PZE-107083757";138735403;80,0014171716539
"10082";7;"AX-91368547";143619654;81,801291530568;"SYN17951";138888510;80,0949139012018
"10083";7;"AX-91357351";143623464;81,803582984886;"PZE-107083821";138892320;80,0972053555198
"10084";7;"AX-90552448";143872785;81,9535675634006;"PZE-107084006";139132025;80,2471899340343
"10085";7;"AX-90527263";144096067;82,0879429561983;"PZA-000655001";139358571;80,381565326832
"10086";7;"AX-90552450";144100389;82,0905445005745;"PZE-107084122";139362893;80,3841668712083
"10087";7;"AX-90552451";144297503;82,2092117506326;"PZE-107084200";139525705;80,5028341212664
"10088";7;"AX-91367464";144351999;82,242025693943;"SYN14658";139601443;80,5356480645768
"10089";7;"AX-90552452";144352966;82,2426079812108;"PZE-107084250";139602410;80,5362303518445
"10090";7;"AX-91357361";144563917;82,3696521221049;"PZE-107084353";139761005;80,6632744927386
"10091";7;NA;NA;NA;"PZA00111.4";139366225;80,3862331040066
"10092";7;NA;NA;NA;"PZA00740.3";139602620;80,5363578585887
"10093";7;"AX-90552457";144659917;82,4274789962243;"PZE-107084474";140104651;80,7211013668581
"10094";7;"AX-91376666";144970443;82,6145718124258;"SYN5762";140232115;80,9081941830596
"10095";7;"AX-90552462";145152925;82,7245449983334;"PZE-107084721";140419941;81,0181673689672
"10096";7;"AX-90552464";145154799;82,7256744615058;"PZE-107084740";140421815;81,0192968321396
"10097";7;"AX-90563342";145306943;82,8173776805739;"SYN17065";140572906;81,1110000512077
"10098";7;"AX-90563341";145308658;82,8184114410397;"SYN17063";140574621;81,1120338116734
"10099";7;"AX-90552468";145428057;82,8903853918281;"PZE-107084853";140689508;81,1840077624619
"10100";7;"AX-90552469";145445238;82,9007426170243;"PZE-107084895";140706688;81,1943649876581
"10101";7;"AX-90552472";145450320;82,9038062222319;"PZE-107084987";140711770;81,1974285928656
"10102";7;"AX-90552474";145562893;82,9716716006369;"PZE-107085069";140815988;81,2652939712706
"10103";7;"AX-91332060";145759075;83,0899512695305;"PUT-163a-91871509-4764";141002983;81,3835736401643
"10104";7;"AX-91357383";145763367;83,0925390742761;"PZE-107085200";141007275;81,3861614449099
"10105";7;"AX-90552475";145766031;83,0941453003276;"PZE-107085191";141009939;81,3877676709614
"10106";7;"AX-90552477";146022760;83,2489443689444;"PZE-107085253";141121976;81,5425667395782
"10107";7;"AX-90552485";146463285;83,5145859956457;"PZE-107085734";141547467;81,8082083662795
"10108";7;"AX-91377106";146664004;83,635622136979;"SYN6954";141676516;81,9292445076128
"10109";7;"AX-90565174";146754375;83,6901157459395;"SYN22169";141826425;81,9837381165733
"10110";7;"AX-91370092";146815540;83,7269974990585;"SYN22151";141887594;82,0206198696923
"10111";7;"AX-90552494";146827395;83,7341458478154;"PZE-107086784";141899449;82,0277682184491
"10112";7;"AX-90552495";146830295;83,7358944911123;"PZE-107086822";141902349;82,0295168617461
"10113";7;"AX-91374878";146964326;83,8167107433633;"SYN36096";142032467;82,1103331139971
"10114";7;"AX-90552502";147338181;84,0421074127872;"PZE-107087227";142399204;82,335729783421
"10115";7;"AX-90552503";147346375;84,0470470323814;"PZE-107087249";142407403;82,3406694030152
"10116";7;"AX-90552504";147675971;84,2457142487327;"PZE-107087372";142726091;82,5393366193665
"10117";7;"AX-91368728";147734991;84,2812834843659;"SYN18435";142783527;82,5749058549996
"10118";7;"AX-90563803";147762347;84,2977693142193;"SYN18432";142811366;82,591391684853
"10119";7;"AX-91331061";147764606;84,2991306600093;"PUT-163a-18179199-1481";142813643;82,5927530306431
"10120";7;"AX-90568879";147805069;84,3235144664147;"SYN32887";142854109;82,6171368370484
"10121";7;NA;NA;NA;"PZE-107087405";142776404;82,570617181626
"10122";7;NA;NA;NA;"PZA03728.1";142783202;82,5747113075199
"10123";7;"AX-90569909";147965171;84,4199854817579;"SYN35914";143014868;82,7136078523917
"10124";7;"AX-90552512";148061684;84,4781323966911;"PZE-107088066";143109747;82,7717547673249
"10125";7;"AX-90569902";148065789;84,4806054273199;"SYN35897";143113852;82,7742277979536
"10126";7;"AX-91374833";148068378;84,4821651475959;"SYN35900";143116441;82,7757875182297
"10127";7;"AX-90527293";148159012;84,5367638296823;"PZA-003166001";143208018;82,830386200316
"10128";7;"AX-90565944";148348838;84,651096828078;"SYN24392";143409821;82,9447191987118
"10129";7;"AX-91357426";148462294;84,7194181386489;"PZE-107088584";143525296;83,0130405092827
"10130";7;"AX-90563886";148571748;84,7853190928787;"SYN18626";143632246;83,0789414635125
"10131";7;"AX-90569715";148769598;84,9044145046769;"SYN35386";143830645;83,1980368753107
"10132";7;NA;NA;NA;"PZE-107088515";143423090;82,9526842219773
"10133";7;"AX-90552523";148971333;85,0258089004486;"PZE-107088998";144000432;83,3194312710824
"10134";7;"AX-91357431";149027004;85,0593015378235;"PZE-107089154";144098711;83,3529239084573
"10135";7;"AX-90562503";149126378;85,1190782291075;"SYN14546";144200322;83,4127005997413
"10136";7;"AX-90552527";149235124;85,1844796926655;"PZE-107089380";144309887;83,4781020632993
"10137";7;"AX-90552529";149250395;85,1936628000079;"PZE-107089403";144325159;83,4872851706417
"10138";7;"AX-91357437";149411478;85,2905118684469;"PZE-107089479";144487479;83,5841342390807
"10139";7;"AX-91357438";149412533;85,2911460687893;"PZE-107089488";144488534;83,5847684394231
"10140";7;"AX-90565301";149530358;85,36196627839;"SYN22616";144603823;83,6555886490238
"10141";7;"AX-91375633";149691895;85,4590307633443;"SYN38203";144755088;83,7526531339781
"10142";7;"AX-90552540";149805048;85,5270011572942;"PZE-107089902";144867502;83,820623527928
"10143";7;"AX-90573499";150149284;85,7336683962463;"SYNGENTA16775";145217091;84,0272907668801
"10144";7;"AX-90552542";150243845;85,7904080312937;"PZE-107090250";145301689;84,0840304019274
"10145";7;"AX-90552544";150643226;86,0298884083021;"PZE-107090555";145718582;84,3235107789359
"10146";7;"AX-91357452";150653620;86,0361173258472;"PZE-107090646";145729915;84,329739696481
"10147";7;"AX-91357455";150689554;86,0576503896742;"PZE-107090870";145766044;84,3512727603079
"10148";7;"AX-90563625";150909673;86,1895036052612;"SYN17955";145969952;84,4831259758949
"10149";7;"AX-90563630";150911739;86,1907407360737;"SYN17963";145972018;84,4843631067074
"10150";7;"AX-90552552";150914558;86,192428754082;"PZE-107091174";145974837;84,4860511247157
"10151";7;NA;NA;NA;"PZA00346.2";145729102;84,329252284068
"10152";7;NA;NA;NA;"ZM007699-0632";145980754;84,4896022020534
"10153";7;"AX-90562452";151060458;86,2797732378244;"SYN14332";146119308;84,5733956084582
"10154";7;"AX-90562453";151210292;86,3694301191611;"SYN14333";146239473;84,6630524897949
"10155";7;"AX-90573296";151711270;86,6688703995922;"SYNGENTA11830";146496990;84,962492770226
"10156";7;NA;NA;NA;"PZA03574.3";146895894;85,2295635643546
"10157";7;"AX-90552567";152335608;87,0412666022698;"PZE-107092064";147109569;85,3348889729036
"10158";7;"AX-91357475";152350103;87,0499013949841;"PZE-107092221";147124064;85,3435237656178
"10159";7;"AX-91372231";152387205;87,0720010080707;"SYN28432";147161636;85,3656233787045
"10160";7;"AX-90561501";152609895;87,204572776202;"SYN11684";147384716;85,4981951468358
"10161";7;"AX-91357479";152645385;87,2256890277665;"PZE-107092916";147420217;85,5193113984003
"10162";7;"AX-91371478";152802944;87,3193957692095;"SYN2623";147588322;85,6130181398433
"10163";7;"AX-90552575";152928008;87,3937296927222;"PZE-107093165";147709732;85,687352063356
"10164";7;"AX-90572963";152928689;87,394134341838;"SYN9210";147710413;85,6877567124718
"10165";7;NA;NA;NA;"PZE-107092610";147335911;85,4745551692518
"10166";7;NA;NA;NA;"PZE-107093025";147578484;85,6070961772256
"10167";7;"AX-90526077";126107699;71,8146726684148;"PUT-163a-16919428-1019";148179916;85,9316467663315
"10168";7;"AX-90552582";153363511;87,6522435712157;"PZE-107093347";148148010;85,9458659418494
"10169";7;"AX-91357489";153384850;87,6648966087262;"PZE-107093319";148129956;85,95851897936
"10170";7;"AX-90567947";153736864;87,873431781803;"SYN30147";148488081;86,1670541524368
"10171";7;"AX-91357502";153977240;88,0156170252657;"PZE-107094010";148737863;86,3092393958995
"10172";7;NA;NA;NA;"SYN30150";148454870;86,1343776979841
"10173";7;"AX-91357506";154783860;88,4913862733575;"PZE-107094309";149565180;86,7850086439913
"10174";7;"AX-91331495";154821629;88,5136100003929;"PUT-163a-60395758-2936";149602954;86,8072323710266
"10175";7;"AX-90552601";154953602;88,5912253288369;"PZE-107094355";149717562;86,8848476994707
"10176";7;"AX-90552602";154955433;88,5923017367406;"PZE-107094380";149719393;86,8859241073744
"10177";7;"AX-90552604";154961784;88,5960352693889;"PZE-107094385";149725744;86,8896576400227
"10178";7;"AX-90552605";154998819;88,6178040140102;"PZE-107094398";149763210;86,911426384644
"10179";7;"AX-90552611";155143625;88,702872300635;"PZE-107094573";149905542;86,9964946712688
"10180";7;"AX-90572753";155153394;88,7086085192046;"SYN8620";149915274;87,0022308898384
"10181";7;NA;NA;NA;"PZE-107094296";149560941;86,7825801276797
"10182";7;"AX-91357523";155248244;88,7642850817457;"PZE-107094672";150009618;87,0579074523795
"10183";7;"AX-91357524";155259611;88,7709552626989;"PZE-107094783";150019703;87,0645776333327
"10184";7;"AX-91366155";155265989;88,7746976800698;"SYN1097";150026081;87,0683200507036
"10185";7;"AX-90572351";155419484;88,8647186732445;"SYN7449";150177783;87,1583410438783
"10186";7;"AX-90572350";155419622;88,8647995674979;"SYN7448";150177921;87,1584219381317
"10187";7;"AX-90572355";155419738;88,8648675655112;"SYN7453";150178037;87,1584899361449
"10188";7;"AX-91377289";155419999;88,8650205608574;"SYN7452";150178298;87,1586429314911
"10189";7;"AX-90572352";155420019;88,8650322846282;"SYN7450";150178318;87,158654655262
"10190";7;"AX-91357538";156296979;89,3785443554889;"PZE-107095416";150974207;87,6721667261226
"10191";7;NA;NA;NA;"PZA03162.1";150087743;87,1046550293703
"10192";7;"AX-90569291";156490174;89,4919402172071;"SYN34204";151242431;87,7855625878409
"10193";7;"AX-90571153";156642014;89,5812556393772;"SYN4023";151082116;87,874878010011
"10194";7;"AX-90552631";156777579;89,6611777595018;"PZE-107095739";151409024;87,9548001301356
"10195";7;"AX-90552636";156963325;89,7710148146336;"PZE-107095882";151604852;88,0646371852674
"10196";7;"AX-91369982";157097146;89,8504221134167;"SYN21862";151728258;88,1440444840505
"10197";7;"AX-90552644";157330932;89,9897925686618;"PZE-107096055";151959790;88,2834149392956
"10198";7;NA;NA;NA;"PZA00614.12";151523785;88,0329657103109
"10199";7;NA;NA;NA;"PZE-107096067";151965220;88,2863669484481
"10200";7;"AX-90568688";157795589;90,2697602631155;"SYN32307";152451816;88,5633826337493
"10201";7;"AX-90568690";157813185;90,2804516729393;"SYN32311";152467855;88,5740740435731
"10202";7;"AX-90552648";157928401;90,3506364398704;"PZE-107097215";152579052;88,6442588105042
"10203";7;"AX-90571541";158110597;90,4622897984059;"SYN5206";152777232;88,7559121690397
"10204";7;"AX-91357559";158112115;90,4632236555529;"PZE-107097424";152775714;88,7568460261867
"10205";7;"AX-90552652";158154711;90,4894533150087;"PZE-107097554";152807815;88,7830756856425
"10206";7;"AX-90569274";158171270;90,4996631555827;"SYN34174";152824375;88,7932855262165
"10207";7;"AX-90552658";158301065;90,57995392217;"PZE-107097674";152948316;88,8735762928038
"10208";7;NA;NA;NA;"SYN33580";152354629;88,501164874896
"10209";7;NA;NA;NA;"PZE-107097656";152923270;88,8555710180054
"10210";7;"AX-91370105";158520212;90,7166292340082;"SYN22194";153175123;89,0102516046419
"10211";7;"AX-90552662";158605934;90,7704935278041;"PZE-107098089";153253967;89,0641158984379
"10212";7;"AX-90569384";158959503;90,9952514928994;"SYN34484";153569260;89,2888738635332
"10213";7;"AX-91374318";158969615;91,0017440558486;"SYN34492";153579372;89,2953664264824
"10214";7;"AX-91357578";159150957;91,1188235872774;"PZE-107098719";153817057;89,4124459579112
"10215";7;"AX-90563647";159155138;91,1215376914628;"SYN18026";153821238;89,4151600620966
"10216";7;"AX-90552673";159173360;91,133374453458;"PZE-107098865";153839460;89,4269968240918
"10217";7;"AX-90552674";159176262;91,1352607446615;"PZE-107098889";153842362;89,4288831152953
"10218";7;NA;NA;NA;"PZE-107097762";153174677;89,0100002144943
"10219";7;NA;NA;NA;"PZE-107098005";153249987;89,0612169890209
"10220";7;"AX-90552677";159484072;91,3372569192938;"PZE-107099124";154179180;89,6308792899276
"10221";7;"AX-91357586";159487384;91,3394516989623;"PZE-107099144";154182492;89,6330740695961
"10222";7;"AX-90552679";159495701;91,344965228919;"PZE-107099226";154190809;89,6385875995528
"10223";7;"AX-91371989";159575239;91,3978429992974;"SYN2766";154268496;89,6914653699312
"10224";7;"AX-90567048";159584567;91,4040623359466;"SYN2762";154277825;89,6976847065804
"10225";7;"AX-90525851";159778875;91,5344948642153;"PUT-163a-13558894-277";154456362;89,8281172348491
"10226";7;"AX-90552684";160006165;91,6892786256603;"PZE-107100013";154701081;89,9829009962941
"10227";7;"AX-90552687";160141494;91,782623103743;"PZE-107100336";154783456;90,0762454743768
"10228";7;NA;NA;NA;"PUT-163a-13198758-193";154456657;89,8283226482946
"10229";7;NA;NA;NA;"PUT-163a-60395621-2933";154472682;89,8393013497019
"10230";7;"AX-90552692";160398602;91,9625260834695;"PZE-107100579";155071955;90,2561484541033
"10231";7;"AX-91357608";160734939;92,2032155359874;"PZE-107101043";155339551;90,4968379066212
"10232";7;"AX-90526246";160894494;92,3196327350794;"PUT-163a-28576072-1630";155585873;90,6132551057132
"10233";7;"AX-91374848";160894743;92,3198155779029;"SYN35953";155586122;90,6134379485367
"10234";7;"AX-90552701";160909781;92,3308649084997;"PZE-107101066";155560837;90,6244872791334
"10235";7;"AX-91357611";161068307;92,4481666535057;"PZE-107101504";155703825;90,7417890241395
"10236";7;"AX-90552704";161115565;92,4834304459757;"PZE-107101710";155751086;90,7770528166095
"10237";7;"AX-90552705";161149773;92,5090422347051;"PZE-107101783";155782675;90,8026646053389
"10238";7;NA;NA;NA;"SYN30844";155357924;90,5114681162228
"10239";7;NA;NA;NA;"PUT-163a-60357563-2836";155588392;90,6151038915594
"10240";7;"AX-90552709";161417961;92,71239091012;"PZE-107102089";156014195;91,0060132807537
"10241";7;"AX-91357621";161890998;93,0826364719464;"PZE-107103104";156495205;91,3762588425802
"10242";7;"AX-90560960";161896946;93,0873901618706;"SYN10135";156501153;91,3810125325044
"10243";7;"AX-90570113";161999185;93,1694941831292;"SYN3658";156577168;91,463116553763
"10244";7;"AX-90570131";162066595;93,2240394924875;"SYN3665";156643672;91,5176618631212
"10245";7;"AX-91375022";162090235;93,2432461546127;"SYN3652";156667314;91,5368685252465
"10246";7;"AX-90552714";162091698;93,2444361308014;"PZE-107103294";156668777;91,5380585014352
"10247";7;"AX-90562072";162190977;93,3255552678989;"SYN13265";156805230;91,6191776385326
"10248";7;"AX-90563737";162357539;93,4633002608506;"SYN18262";156917009;91,7569226314844
"10249";7;NA;NA;NA;"PZE-107102004";156011581;91,003793602775
"10250";7;"AX-90552723";162554623;93,6290221540774;"PZE-107104221";157194519;91,9226445247112
"10251";7;"AX-90563335";162564176;93,6371317623039;"SYN17054";157204072;91,9307541329377
"10252";7;"AX-90563334";162636472;93,69873773007;"SYN17053";157276292;91,9923601007038
"10253";7;"AX-90552724";162832867;93,8682027926615;"PZE-107104440";157380603;92,1618251632952
"10254";7;"AX-90552725";162876674;93,9064300747122;"PZE-107104470";157469497;92,200052445346
"10255";7;"AX-90569372";163135575;94,1356124928648;"SYN34442";157738596;92,4292348634986
"10256";7;"AX-91357638";163274692;94,2611100226955;"PZE-107105783";157873859;92,5547323933293
"10257";7;"AX-90552731";163313494;94,2964121374522;"PZE-107105855";157896473;92,590034508086
"10258";7;NA;NA;NA;"PUT-163a-78120310-4388";157280694;91,9961071110458
"10259";7;NA;NA;NA;"PZE-107105407";157595594;92,3041383958226
"10260";7;"AX-90526119";163558802;94,5226678263553;"PUT-163a-16927572-1177";158152065;92,816290196989
"10261";7;"AX-90569858";163564431;94,5279227424011;"SYN35799";158157694;92,8215451130349
"10262";7;"AX-90552742";163653864;94,6117977831448;"PZE-107106303";158237314;92,9054201537786
"10263";7;"AX-90569119";163884786;94,8317697928105;"SYN33688";158464816;93,1253921634443
"10264";7;"AX-90552748";164099886;95,0411810323091;"PZE-107106721";158677274;93,3348034029429
"10265";7;"AX-90552749";164177644;95,1179765563993;"PZE-107106841";158755442;93,411598927033
"10266";7;"AX-91376503";164329189;95,2693453046952;"SYN5313";158945766;93,562967675329
"10267";7;"AX-91357659";164335165;95,2753608261368;"PZE-107107153";158951742;93,5689831967706
"10268";7;"AX-90552752";164336752;95,2769589177968;"PZE-107107154";158953329;93,5705812884305
"10269";7;NA;NA;NA;"PZA03329.1";158299030;92,9638046611013
"10270";7;"AX-91368938";164517587;95,4607086996484;"SYN18937";159134313;93,7543310702822
"10271";7;"AX-91368943";164523736;95,4670147755928;"SYN18954";159140462;93,7606371462266
"10272";7;"AX-90562268";165019200;95,987995641164;"SYN13852";159602680;94,2816180117978
"10273";7;"AX-90525858";165218296;96,2046898678625;"PUT-163a-14244132-307";159727557;94,4983122384963
"10274";7;"AX-90569063";165261553;96,2523422770654;"SYN3347";159756814;94,5459646476991
"10275";7;"AX-91366603";165316710;96,3134031351188;"SYN12172";159856749;94,6070255057526
"10276";7;"AX-90561687";165317200;96,313947091975;"SYN12177";159857239;94,6075694626088
"10277";7;"AX-90561688";165319162;96,3161254063343;"SYN12178";159859201;94,6097477769681
"10278";7;"AX-90552758";165342041;96,3415583966534;"PZE-107108703";159905219;94,6351807672872
"10279";7;NA;NA;NA;"PZE-107108200";159759568;94,5493953672625
"10280";7;"AX-90552760";165507413;96,5271298858597;"PZE-107108840";160034549;94,8207522564935
"10281";7;"AX-90567759";165533132;96,556266931183;"SYN29618";160060267;94,8498893018167
"10282";7;"AX-90573847";165575789;96,6047585019687;"ZM013217-0684";160099524;94,8983808726025
"10283";7;"AX-91370414";165726993;96,7783195206502;"SYN23145";160242542;95,071941891284
"10284";7;"AX-90565495";165773142;96,8318169748537;"SYN23159";160288825;95,1254393454875
"10285";7;"AX-90552767";165966870;97,0591064438933;"PZE-107109854";160481074;95,352728814527
"10286";7;"AX-90562366";166078411;97,1919824256978;"SYN14115";160588993;95,4856047963316
"10287";7;"AX-91365996";166385058;97,5650122991124;"SYN10522";160817033;95,8586346697462
"10288";7;NA;NA;NA;"SYN12175";160025148;94,8093262043707
"10289";7;NA;NA;NA;"PZA02386.2";160235246;95,0633983885536
"10290";7;"AX-90552779";166608897;97,8446135682326;"PZE-107110985";161120637;96,1382359388664
"10291";7;"AX-91357689";166837238;98,1363437486579;"PZE-107111253";161345428;96,4299661192917
"10292";7;"AX-91357690";167036073;98,3958362618693;"PZE-107111528";161604887;96,689458632503
"10293";7;"AX-90552783";167050851;98,4153281322139;"PZE-107111546";161619666;96,7089505028477
"10294";7;"AX-90573586";167051252;98,4158574417803;"SYNGENTA3646";161620067;96,709479812414
"10295";7;"AX-90573587";167051316;98,4159419220668;"SYNGENTA3651";161620131;96,7095642927006
"10296";7;"AX-90552785";167087573;98,4638877876391;"PZE-107111574";161656394;96,7575101582729
"10297";7;"AX-90552786";167094807;98,4734746345558;"PZE-107111593";161663629;96,7670970051896
"10298";7;"AX-90562780";167277540;98,7179386946335;"SYN15451";161805336;97,0115610652673
"10299";7;"AX-90552789";167423367;98,9162315697403;"PZE-107112903";161948016;97,209853940374
"10300";7;"AX-91357698";167510617;99,0362482474274;"PZE-107113180";162036118;97,3298706180611
"10301";7;"AX-91357702";167519665;99,0487535731285;"PZE-107113198";162045166;97,3423759437623
"10302";7;"AX-90552795";167520109;99,0493675175894;"PZE-107113201";162045610;97,3429898882232
"10303";7;"AX-90552802";167712767;99,3183229069408;"PZE-107113499";162197348;97,6119452775746
"10304";7;"AX-90552805";167784872;99,4203048154588;"PZE-107113723";162259168;97,7139271860925
"10305";7;"AX-90552804";167785405;99,4210613655961;"PZE-107113712";162259701;97,7146837362299
"10306";7;"AX-91377622";167826806;99,4799481812085;"SYN8377";162322321;97,7735705518423
"10307";7;NA;NA;NA;"PZE-107113484";162156811;97,5377209995294
"10308";7;NA;NA;NA;"PZA03544.3";162810949;98,4685952131061
"10309";7;NA;NA;NA;"PZE-107115173";162987569;98,7287296958242
"10310";7;"AX-90552807";168534484;100,524379277005;"PZE-107115307";163046499;98,8180016476389
